,0,0,0,0,0
962,노는 여객기를 화물기로… 대한항공의 '역발상',,박세준,세계일보,2020/3/16
963,"의결권 자문사도 ""조원태 지지""…한진칼 주가 두달새 44%↑","━
조원태 vs 조현아, 사사건건 신경전

“조원태 회장은 실패한 경영자(3자 연합)” vs “위기 타개 경험 폭넓은 경영자(한진그룹)”
재계 13위 한진그룹의 경영권을 두고 정반대 주장이 팽팽하게 맞서고 있다. 조현아 전 대한항공 부사장, 반도건설그룹, KCGI 등 이른바 ‘3자 연대’가 한진그룹의 총수와 기존 경영 행위의 문제점을 지적하면 한진그룹이 정면으로 반박하는 구도다. 조원태 한진그룹 회장의 경영 능력을 두고 진행 중인 양측의 여론전이 대표적이다. 이 와중에 조 회장은 의결권 자문사 지지를 끌어냈다.

15일 재계에 따르면, 세계 최대 의결권 자문사 ISS는 지난 13일 회원사를 대상으로 ‘한진칼 주주총회 의안 분석’을 발송했다. 이 서류에 따르면, ISS는 조원태 회장의 사내이사 연임 안건에 대해 찬성을 권고했다. 그뿐만 아니라, ISS는 한진그룹 측이 추천한 사내·외 이사 후보 5인(조원태·하은용·김석동·박영석·최윤희)을 찬성한다는 입장을 밝혔다. 1인(임춘수)만 반대였다. 이에 비해 3자 연합이 제시한 한진칼 사내·외 이사 후보는 1인(김신배)만 찬성하고, 나머지 6인(배경태·서윤석·여은정·이형석·구본주·함철호)은 반대를 권고했다.

앞서 국내 최대 의결권 자문사 한국기업지배구조원(KCGS)도 비슷한 의견을 제시했다. 한진칼 이사회가 추천한 이사진을 상정하는 안건에 찬성을 권고하고, 3자 연합 추천자에 대해서는 기권을 권고한 것이다. KCGS는 한진칼 지분의 2.9%를 보유한 국민연금의 의결권 자문사다(주주명부 폐쇄일 기준).


━
조원태 손 들어준 의결권 자문사 ISS·KCGS
조원태 회장 측이 의결권 자문사 지지를 이끌어 냈지만, 한진그룹과 3자 연합은 사사건건 신경전을 벌이고 있다. 3자 연합은 13일 조원태 회장이 공정거래위원회에 고발당한 전력이 있고, 근로기준법 위반과 대학 부정 입학 등 일탈 행위에 휘말린 전력이 있다며 ‘총체적으로 실패했다’고 주장했다.

반면 한진그룹은 “신종 코로나바이러스 감염증(코로나19)으로 항공업계가 절체절명의 위기에 부딪힌 상황에서, 조원태 회장은 위기에 대처할 수 있는 전문적인 식견과 경험을 가진 최고경영자”라고 맞섰다.
법적인 분쟁도 예고했다. 3자 연합은 프랑스 항공기 제조사 에어버스에게 리베이트(rebate·뇌물)를 지급했다며 “대한항공은 불법 리베이트 수수 과정에서 내부 통제 시스템이 없었다”고 비판했다. 반면 한진그룹은 “근거 없이 현 경영진의 명예를 훼손시켜 회사 가치에 부정적 영향을 끼치는 행위”라며 “민·형사상 조치를 강구할 계획”이라고 반박했다.

지난달 25일에도 KCGI의 투자목적회사 그레이스홀딩스는 한진칼 주주총회 의안 상정 가처분 신청서를 서울중앙지방법원에 제출했다고 공시했다. KCGI가 주주 자격으로 제안한 안건을 한진칼 주주총회에서 정식 의안으로 상정하게 법원이 강제해달라는 내용이 골자다. 잇따른 가처분 신청에 한진그룹은 “사법제도를 악용한다”고 비판했다.

사우회 등의 지분 의결권을 놓고도 공방이 벌어지고 있다. 3자 연합은 대한항공 자가보험·사우회가 보유한 한진칼 주식(224만1629주·3.8%)의 의결권을 박탈해달라며 법원에 가처분을 신청했다고 지난 12일 밝혔다. 사실상 조 회장과 특수관계인이지만 이를 밝히지 않았기 때문에 자본시장법에 따라 의결권 행사를 금지해야 한다는 주장이다. 이에 대해 대한항공 사우회는 13일 입장문을 내고 “우리가 보유한 권리 행사는 누구의 간섭도 받지 않고 오로지 대한항공 임직원의 의사에 따라 행사한다”고 반박했다.


━
소액 주주 표심 잡으려는 여론전
양측이 일진일퇴 공방을 계속하는 건 오는 27일 개최하는 한진칼 주주총회에서 소액 주주의 표심을 사로잡기 위해서다. 한진칼은 지난 7일부터 기업·소액주주를 대상으로 의결권 위임장 확보에 나섰다. 이에 맞서 3자 연합도 법률자문사 한누리에 소액주주 의결권 확보를 위임했다.

이번 주주총회에서 의결권이 있는 주주명부 폐쇄 직전 지분율은 조원태 회장 측이 31.98%, 3자 연합이 31.98%다. 조원태 회장 측의 지분율이 1.46%포인트 앞선다.

한편 코로나19가 국내서 확산하자 국내 주식 시장이 폭락하고 있지만, 한진칼 주가는 여전히 견고하다. 연초 3만9950원이던 한진칼 주가(1월2일)는 지난 13일 5만7500원(+43.9%)으로 마감했다.
문희철 기자 reporter@joongang.co.kr",문희철(reporter@joongang.co.kr),중앙일보,2020/3/16
964,쉬는 여객기를 화물기로… 조원태의 역발상,"회의서 “화물기로 활용하자” 아이디어
대한항공, 베트남·중국 등 수송 길 열려
코로나19 확산으로 지난 3일 운항이 중단된 베트남 하늘길이 다시 열렸다. 쉬고 있던 여객기는 승객이 아닌 화물을 실어나르는 항공편으로 변신했다.
대한항공은 베트남 호찌민 노선에 20여t의 화물을 실을 수 있는 A330-300 여객기를 지난 13일부터 투입하기 시작했다고 15일 밝혔다. 이 항공편은 베트남에 진출해 있는 현지 한국 기업의 물량과 농산물 등 각종 화물을 운송하는 용도로 활용되고 있다. 대한항공은 지난달 25일 노선이 끊긴 중국 칭다오에도 오는 21일부터 여객기를 투입해 화물을 수송할 방침이다. 대한항공 관계자는 “여객기를 이용한 화물 수송 대상 국가를 더욱 늘려 나갈 계획”이라고 말했다.
유휴 여객기를 화물기로 활용해 코로나19로 막힌 노선을 뚫는 ‘발상의 전환’을 처음 제시한 사람은 조원태 한진그룹 회장인 것으로 전해졌다. 조 회장은 최근 임원회의에서 “코로나19 확산으로 어려움이 가중되는 만큼 새로운 시각으로 시장을 바라보자”면서 “여객기의 화물칸을 이용해 화물 수요 변화에 능동적으로 대응하면 공급선을 다양화하고 항공기 주기료(주차비용) 등 비용까지 줄일 수 있을 것”이라고 말했다. 항공기 기종과 무게에 따라 다른 주기료는 하루 평균 89t 항공기 44만원, 65t 항공기 32만원 정도인 것으로 알려졌다.
조 회장은 여객사업본부장이었던 2009년 미국발 금융위기, 신종플루 등의 영향으로 항공 수요가 대폭 감소해 전 세계 대형 항공사 대부분이 적자를 기록했을 때 인천을 거쳐 제3국으로 여행하는 환승 수요를 유치하자는 아이디어를 내 1334억원의 영업 흑자를 기록하기도 했다.
이영준 기자 the@seoul.co.kr",이영준,서울신문,2020/3/16
965,코로나발 신용하락 예고…기업 돈줄이 묶인다,,신민정,한겨레,2020/3/16
966,"한진칼 분쟁, 국민연금 자문사 2곳 모두 조원태 손 들어줬다","[머니투데이 황국상 기자, 우경희 기자, 한정수 기자] [(종합) ISS·지배구조원 등 국민연금 자문사 2곳 모두 조원태 회장 연임안 찬성]

조원태 한진 회장 / 머니투데이 포토DB
3월 정기주주총회 시즌을 맞이해 국민연금에 의결권 자문 서비스를 제공하는 2개사가 모두 한진칼 주주총회에서 조원태 회장 연임안에 찬성할 것을 권고했다.

KCGI(강성부펀드), 조현아 전 대한항공 부사장, 반도건설 등 한진칼 경영권 분쟁의 일방 당사자인 3자 연합 측으로서는 당혹스러운 결과다. 3자 연합 측은 ""아직 공식적 입장이 없다""며 말을 아끼는 모습이다.

국민연금은 현재 의결권을 행사하기 전 단 두 곳의 자문사들로부터 의견을 받는데 그 두 곳이 바로 ISS와 한국기업지배구조원이다. ISS는 세계 최초로 의결권 자문 서비스를 개시한 곳이자 시장 점유율도 1위인 곳이다. 지배구조원 역시 국내 ESG(환경 사회 지배구조) 등 비재무적 경영성과 평가등급을 매기는 곳이면서 수년 전부터 의결권 자문서비스를 제공해 온 국내 대표 기관 중 한 곳이다.

국민연금에 의견을 제시하는 두 곳이 모두 조 회장 측 손을 들어주면서 오는 27일로 예정된 한진칼 주총을 앞두고 조 회장 측이 유리한 고지를 선점한 것으로 풀이된다.


━
ISS 조 회장 연임안 '찬성', KCGI 측 김신배 前 부회장 선임안도 찬성

━
ISS는 최근 조 회장 연임안 찬성 권고 등 내용을 담은 의안분석 보고서를 국민연금 및 ISS와 의결권 자문 계약을 맺은 기관투자자들에게 일괄 발송했다. 이 보고서에서 ISS는 ""조원태 회장 등 한진칼의 새로운 경영진이 기업 지배구조 개선에 기여했다""며 ""조 회장 측에 도전장을 던진 KGCI, 조현아 전 대한항공 부사장, 반도건설 등 3자 연합(이하 3자 연합)은 대대적 변화의 필요성에 대한 설득력이 부족했다""고 평가했다.

한진칼 정기주총을 앞두고 조 회장 측은 조 회장 자신과 하은용 대한항공 부사장(CFO, 최고재무책임자) 등 2명의 사내이사 후보와 김석동 전 금융위원회 위원장 등 5명의 사외이사 후보를 제안했다. 3자 연합은 김신배 전 SK그룹 회장 등 사내이사 후보 3명과 서윤석 이화여대 교수 등 4명의 사외이사 후보를 제안했다.

지배구조원은 조 회장 측이 제안한 7명 전부에 대해 찬성을 권고하고 3자 연합 측이 제안한 7명에 대해서는 '의결권 불행사', 즉 기권을 권고한 바 있다. ISS는 조 회장 측이 제안한 사내이사 후보 2명(조 회장, 하 부사장)에 대해 전부 찬성을 권고한 반면 조 회장 측이 제안한 사외이사 후보군 5명 중 임춘수 마이다스PE(프라이빗에쿼티) 대표 및 이동명 법무법인 처음 대표변호사 등 2명을 제외한 나머지 3명에 대해서만 찬성 표결을 권했다.

ISS 보고서에서 또 눈에 띄는 점은 3자 연합 측이 제안한 김 전 부회장을 사내이사로 선임하는 안에 대해서도 찬성할 것을 권했다는 부분이다. 다만 나머지 2명의 사내이사 후보군과 4명의 사외이사 후보군에 대해서는 모두 '반대' 의결을 권고했다.

ISS는 이번 의견을 내기 위해 2가지 기준을 세웠다고 했다. 즉 3자 연합 측이 대대적 변화의 필요성을 설득력 있게 전개를 했는지, 그리고 그러한 변화는 누가 주도할 수 있는지를 봤다는 것이다. 이 두 가지를 모두 감안하고서도 ISS는 조 회장의 연임안에 손을 들어줬다는 얘기다.


━
ISS ""3자연합, 항공업의 높은 부채비율을 경영실패로 주장""

━
3자 연합은 조 회장 등 현 한진칼 경영진의 교체가 필요한 이유 중 가장 시급한 것이 '대한항공의 과도한 부채비율'을 꼽았다. 조 회장의 경영 실패가 부진한 재무성과로 나타났다는 게 이들의 주장이었다. 앞서 지난 2월20일 강성부 KCGI 대표는 기자 간담회에서 ""항공업이니까 부채비율이 높을 수 있는 게 아니냐고도 하는데 글로벌 항공사를 보면 그렇지 않다""고 주장하기도 했다.

ISS의 판단은 달랐다. ISS는 ""2014년 이후 한진칼의 매출은 연평균 14%씩 늘었고 이 기간 평균 영업이익률은 8%를 기록했다""며 ""항공·물류 사업의 특성상 한진칼의 연간 실적은 국제 유가와 환율의 동향에 크게 좌우됐다. 2019년의 영업손실은 거시 변수들과 지정학적 분쟁 등 영향에 따른 것""이라고 평가했다.

또 ""항공업계는 대개 높은 부채비율이 나타나고 있음에도 3자 연합 측은 대한항공의 부채비율이 과다하다고 주장한다""며 ""2015년 이후 대한항공은 지속적으로 높은 부채비율을 기록해 온 반면 한진칼의 부채비율은 67%를 기록했다""고 봤다. 조 회장의 경영상 잘못으로 인해 한진칼과 대한항공에 부정적 영향이 생긴 것은 아니라는 뜻으로 풀이된다.

다만 ISS는 ""최근 5년간 한진칼의 ROE(자기자본이익률)는 -30.8%에서 22.2% 내에서 등락을 거듭해왔는데 이는 항공업의 특성상 거시 변수에 큰 영향을 받기 때문""이라면서도 ""글로벌 동종업체의 평균 ROE 5.8%에 못 미치는 지속적인 마이너스 성과는 3자 연합 측의 '경영진 교체' 주장에 일정 부분 힘을 실어주는 요인""이라고 했다.

그럼에도 ""조 회장의 재임기간이 짧기 때문에 조 회장의 경영 성과에 대해 공정한 평가를 내리기는 힘들다. 회사 측은 대한항공이 델타항공과 조인트벤처 파트너십을 통해 핵심 사업을 강화하고 한국 최대 메신저 앱 회사인 카카오와의 제휴를 통해 새로운 수익원을 모색할 예정이라고 밝힌 바 있다""며 ""한진칼 경영진은 또 비핵심자산을 현금화해 부채비율을 낮출 것이라고 주장해왔다""고 소개했다.


━
""조원태 회장, 기업 지배구조 개선에 기여""

━
비록 3자 연합 측의 공세에 대응하는 차원에서 나온 것이라고 하더라도 조 회장 재임 기간의 기업 지배구조 개선 노력은 긍정적으로 평가돼야 한다는 의견도 나왔다. ISS는 ""3자 연합 측의 압력에 대응하는 차원으로 해석될 수 있지만 조 회장의 새로운 리더십 하에서 한진칼 경영진은 기업 지배구조를 개선해 3자 연합 측 우려를 상당 부분 완화시켰다""고 평가했다. 임원보수위원회 및 거버넌스 위원회 설치, CEO와 이사회 의장직 분리 등 이사회 독립성 개선, 사외이사 독립성 강화 등 조치들이 그것이다. ISS는 ""3자 연합 측이 대대적 변화의 필요성에 대한 설득에 실패했다""면서도 ""새로운 이사회 멤버에 의한 신선한 견해가 외부의 어려운 환경에서의 경영 성과에 긍정적으로 기여할 수 있을 것""이라며 김 전 부회장의 사내이사 선출안에 찬성 권고를 한 이유를 밝혔다.

3자 연합 측이 제안한 사외이사 후보군들에 대해 모두 반대 권고를 내린 이유로는 ""3자 연합 측이 제안한 사외이사 후보군들은 조 회장 측이 제안한 후보군들과 비슷한 재무·경영 전문성을 갖추고 있다""면서도 ""김석동 전 위원장, 박영석 자본시장연구원장, 임춘수 마이다스PE 대표 등 한진칼 측이 제안한 후보군들의 공공·민간 부문에서의 폭넓은 경험과 전문성은 감독 책임과 지배구조 개선에 더욱 큰 기여를 할 가능성이 높다""고 평가했다.
지난 3월4일 오후 인천국제공항 대한항공 항공기정비고에서 방역 직원들이 뉴욕으로 향하는 항공기를 소독하고 있다. 코로나19의 글로벌 확산은 항공업 등 물류업계의 실적에 부정적 영향을 줄 것이라는 평가가 잇따른다. / 사진=이기범기자
다만 한진칼 측이 제안한 사외이사 후보군 중 임 대표와 이동명 변호사가 제외된 데 대해 ""임 대표의 금융부문에서의 이력은 김 전 위원장, 박 원장과 겹친다""며 ""한진칼의 규모를 감안할 때 1명 이상의 법률 전문가는 현 시점에서 불필요하다. 한진칼 측이 이 변호사와 함께 사외이사 후보로 제안한 최윤희 건국대 법학전문대학원 교수가 이사회에 더 많은 긍정적 영향을 미칠 수 있을 것으로 기대한다""고 밝혔다.


━
지배구조원도 조 회장 완승, 3자연합 ""공통 철학 있는지 의심""

━
지난 13일 지배구조원은 한진칼 정기주총에 상정된 의안 중 조 회장 등 사내이사 후보 2인, 김석동 전 금융위원장 등 사외이사 후보 5명에 대해 찬성 의결을 할 것을 권고했다. 이 같은 내용의 권고안은 이날 국민연금을 비롯해 지배구조원과 의결권 자문 계약을 체결한 기관투자자에게 일괄 발송됐다.

지배구조원은 ""한진칼 이사회는 외부 주주가 지적한 한진칼의 문제점을 인식하고 이를 개선하는 모습을 보여줬다""며 ""한진그룹은 지배주주 일가가 보유하고 있던 싸이버스카이와 유니컨버스를 대한항공의 완전 자회사로 편입시키거나 흡수합병함으로써 향후 부당지원 행위가 발생할 여지도 차단한 바 있다""고 했다.

반면 3자 연합에 대해서는 ""KCGI를 제외한 주체들이 추구하는 바가 KCGI와 일치하는지가 불분명하다""며 ""조 전 부사장은 조 회장과 경영권 다툼을 유발했던 당사자이자 KCGI가 과거 한진그룹 지배구조 개선을 요구할 당시 문제점으로 지적했던 '땅콩회항'의 당사자다. 반도건설은 3자 연합이 구성되기 전인 지난 1월 10일 투자목적을 단순투자가 아닌 경영참가로 바꾼 바 있는데 한진그룹이 보유한 토지 등 유휴자산을 활용한 사업기회가 그 목적이었을 가능성을 배제할 수 없다""고 지적했다.

또 ""KCGI와 달리 두 주체는 연합을 구성하기 전 한진칼의 지배구조와 자본구조의 문제점을 지적한 바 없고 입장문에서 KCGI가 추구하는 한진칼 변화에 나머지 주체들이 진정 동의하는지가 불분명하다""며 ""향후 3자 연합의 영향력 하에 이사회가 운영된다고 할 때 3자 연합 주체들이 공통의 경영 철학으로 회사를 운영할지에 의심의 여지가 있다""고 했다.

아울러 지배구조원은 ""한진칼 이사회는 KCGI가 기존에 요구한 사항에 대해 어느 정도 개선을 이룬 것으로 보인다. 외부 주주가 요구하는 지배구조와 재무개선의 의지를 보여주고 한진칼의 장기적 주주 가치 제고를 위해 노력한 점이 인정된다""며 ""한진그룹 주요 업종인 항공산업의 업황이 심각한 수요부진을 겪고 있는 점도 고려해야 한다. 이 같은 상황에서 경영진을 교체하는 결정이 기업가치 제고에 부합할지 의심이 된다""고 평가했다.

반면 ""3자 연합의 경우 그 구성원들의 이해관계가 불투명한 상황이며 전문경영인 체제 도입을 주장하면서 제안한 후보의 전문성이 특별히 한진칼 이사회 측 후보에 비해 더 높다고 볼 만한 사정을 찾기 어렵다""고 했다.",황국상|우경희|한정수|기자|기자|기자|,머니투데이,2020/3/16
967,조원태의 역발상… 여객기로 화물 나른다,,안규영 기자,국민일보,2020/3/16
968,토스도 카뱅도 전용카드가 히든카드,"토스가 카드 혜택 정하고 마케팅 하나카드는 고객심사·발급 맡아 카뱅·대한항공도 카드 출시 앞둬 기업은 충성고객에게 마케팅 장점… 카드사는 비용 덜 쓰고 고객 확보
가입자 1600만명의 모바일 금융앱 토스(toss)가 오는 4월 1일 첫 신용카드인 '토스신용카드'를 출시한다. 토스가 직접 신용카드사를 운영하는 것은 아니다. 이 카드는 토스가 신용카드업체인 하나카드와 손잡고 만든 것이다. 이런 카드는 '상업자 표시 신용카드(PLCC·Private Label Credit Card)'라고 한다. 대형 유통업체들이 제조업체에 생산을 위탁해 'PB(Private Brand· 자체 브랜드) 상품'을 개발하는 것처럼, 금융서비스업체나 유통업체들이 신용카드업체에 카드 제작과 관리를 위탁해 만든 것이다. 지난해 하반기부터 시작된 PLCC 카드의 인기는 올해에도 토스, 카카오페이, 대한항공 등의 '빅네임'과 함께 계속될 전망이다.

◇토스, 하나카드·비자코리아 손잡고 PLCC 신용카드

PLCC는 분업 방식으로 운영된다. 자체 신용카드가 필요한 업체(주문자)가 ""이런 카드를 만들어달라""고 카드사에 요청하면, 카드사가 맞춤형 카드를 내놓는 식이다. 토스신용카드도 마찬가지다. 토스가 신용카드의 부가서비스 구성이나 모객(募客) 마케팅을 주도한다. 하지만 카드 제작이나 고객 심사·발급 등의 신용카드업 고유 업무는 하나카드가 맡는다.

토스는 첫 신용카드의 흥행을 위해 각종 캐시백 이벤트를 벌이고 있다. 카드 사용 등록 후 3개월 동안은 전월 실적에 따라 사용 금액의 최대 3%를, 4개월차부터는 최대 1.5%를 돌려준다. 한 달 최대한도는 10만원이다. 비자 해외 가맹점 캐시백 혜택도 올 연말까지는 1%포인트 더 얹은 3%를 돌려준다. 해외 ATM에서 현금 인출 시 건당 3달러 상당 수수료도 면제된다. 토스는 ""캐시백 혜택 내용을 '시즌제'로 운영한다는 방침""이라며 ""시즌별로 새로운 캐시백 혜택 등이 제공될 것""이라고 했다. 업계 관계자들 사이에서는 ""각종 이벤트로 고객을 끌어모은 토스가 만든 카드답다""는 반응이 나왔다.

◇""충성 고객 확보"" 기업·카드사 상부상조… 올해에도 계속

올해에는 '토스신용카드' 이외에도 기업이 주도하는 PLCC 카드 출시가 줄줄이 예정돼 있다. 토스의 라이벌로 자주 거론되는 카카오뱅크는 신한·KB국민·삼성·씨티와 손잡고 신용카드 출시를 준비 중이다. 카드사 관계자는 ""아직 정확히 어떤 형태로 어떤 혜택을 제공할지 정해지지 않았다""며 ""어쨌든 카카오뱅크에 주도권이 있다""고 했다. 대한항공도 현대카드를 통해 PLCC 카드를 출시한다. 대한항공의 이름을 내건 카드인 만큼 파격적인 마일리지 적립 혜택이 기대된다는 평이다. 다만 출시 일정은 우한 코로나 사태 등의 여파로 당초 계획(3월)보다 늦어질 전망이다.

PLCC는 주문자인 기업 측의 의견이 많이 반영되는 게 특징이다. 네이버페이와 롯데카드가 출시한 '네이버페이 플래티넘 카드'의 경우 카드 플레이트 전면에 네이버 고유의 연두색과 네이버페이를 상징하는 'N'을 내세웠다.

마케팅이나 각종 혜택에 드는 비용은 주문자가 카드사와 함께 부담해야 한다. 기업 입장에서는 비용이 좀 들더라도 카드까지 만든 '충성 고객'을 대상으로 활발한 마케팅을 전개할 수 있다는 장점이 있다. 한 카드사 관계자는 ""특히 핀테크 업체들이 PLCC 카드에 관심을 갖는 것은 복잡한 절차를 밟지 않고도 신용카드와 같은 메이저 금융 영역에 진출했다고 광고할 수 있기 때문""이라고 했다.

카드사 입장에서도 '상부상조'다. 금융 당국의 수수료 인하, 마케팅 비용 절감 압박 속에서 적은 비용으로 신제품을 출시할 길이 열린 셈이어서다. 비용 일부를 부담하고 행정 업무만 대신하면 새 고객을 확보하고 이들의 정보를 얻을 수 있다. 특정 업체의 혜택을 기대하고 가입한 고객이 많아 매월 취급 액수도 적지 않다고 한다. 지난해 하반기 PLCC 카드를 출시한 카드사 관계자는 ""카드사 입장에선 전통적인 제휴 관계보다 비용 부담이 적은 데다 고객을 모으기도 쉽기 때문에 앞으로도 PLCC 카드 출시가 계속될 것""이라고 했다.",최은경 기자,조선일보,2020/3/16
969,"세계 최대 의결권 자문사 ISS, 조원태 연임 찬성","反조원태연합 이사후보 7명 중 김신배 의장에만 찬성의견 내
세계 최대 의결권 자문사인 ISS가 한진그룹 경영권 분쟁에서 조원태〈사진〉 회장의 손을 들어줬다. 앞서 국민연금 의결권 자문사인 한국기업지배구조원도 비슷한 결론을 내, 오는 27일 열리는 한진그룹 지주사 한진칼 주주총회에서 조 회장이 다소 유리해졌다는 전망이 나오고 있다.

ISS는 최근 회원사에 보낸 한진칼 주주총회 의안 분석 보고서에서 조 회장의 사내이사 재선임 안건에 대해 찬성을 권고했다. ISS는 ""조 회장이 대한항공 직원들에 대한 수당을 지급하지 않았다는 혐의로 검찰 수사를 받는 등 잠재적 우려를 안고 있지만, 보고서 작성 시점에는 아직 결론나지 않았다""며 ""조 회장이 회사 경영에 도움이 되는 경험과 전문성을 갖췄다""고 밝혔다.

ISS는 지난 4일 한진칼이 신규 사내·외 이사 후보로 추천한 6명 중 4명에 대해서도 찬성을 권고했다. 사내이사 후보인 하은용 대한항공 재무부문 부사장과, 사외이사 후보인 김석동 전 금융위원장, 박영석 서강대 경영대 교수, 최윤희 건국대 법학전문대학원 교수 등이다. 나머지 2명(임춘수 마이다스PE 대표, 이동명 법무법인 처음 대표변호사)에 대해선 반대 의견을 냈다.

반면 ISS는 조현아 전 대한항공 부사장과 행동주의 사모펀드 KCGI, 반도건설로 구성된 '반(反)조원태 연합'이 추천한 사내·외 이사 후보 7명 중에선 김신배 포스코 이사회 의장 한 명에 대해서만 찬성 의견을 냈다. ISS는 ""김 의장의 과거 다른 회사 경영 경험 등은 한진칼 경영에 도움이 될 것으로 예상한다""고 했다.

앞서 기업지배구조원도 고객사에 발송한 한진칼 주주총회 의안 보고서에서 ""한진칼 이사회 안이 기업의 장기적인 주주가치 제고에 보다 부합하는 것으로 판단해 찬성 투표를 권고한다""고 밝혔다. 기업지배구조원은 반조원태 측의 주주 제안에 대해서는 ""3자 연합의 이해관계가 불투명하고, 제안한 후보의 전문성이 이사회 측 후보보다 더 높다고 볼 만한 사정을 찾기 어렵다""며 의결권을 행사하지 않을 것을 권고했다.",신은진 기자,조선일보,2020/3/16
970,"의결권 자문사 ISS, 한진칼 주총 앞두고 사실상 조원태 손 들어줘","주주들에 ‘사내이사 연임 찬성’ 권고
세계 최대 의결권 자문사 ISS가 27일 한진그룹 지주회사인 한진칼의 주주총회를 앞두고 조원태 한진그룹 회장의 사내이사 연임에 사실상 손을 들었다. ISS는 기업의 주주총회에 제출된 의안에 대해 주주들에게 의결권 행사 방향을 조언하는 자문사로 특히 해외 기관투자가에 영향력이 큰 것으로 알려져 있다.

15일 항공업계에 따르면 ISS는 최근 한진칼이 제출한 조 회장, 하은용 대한항공 최고재무책임자(CFO·부사장)의 한진칼 사내이사 선임안에 대해 찬성할 것을 회원사들에 권고했다. ISS는 두 사람에 대해 “회사에 도움이 되는 경력과 경험을 갖고 있다”고 판단했다. 한진칼이 내놓은 사외이사 후보 5명에 대해서는 김석동 전 금융위원장, 박영석 서강대 교수, 최윤희 건국대 교수에게만 찬성을 권고했다. 임춘수 마이다스PE 대표, 이동명 법무법인 처음 대표변호사에 대해서는 “경험이 중복된다”며 부정적으로 판단했다.

조현아 전 대한항공 부사장, KCGI, 반도건설의 반(反)조원태 ‘3자 연합’이 제출한 의안에 대해서는 김신배 포스코 이사회 의장의 사내이사 선임에 대해서만 찬성을 권고했다. “과거 다른 기업에서의 경영과 사외이사 경험이 도움이 될 것으로 예상한다”고 판단했다. 하지만 3자 연합이 추천한 배경태 전 삼성전자 부사장 등 나머지 후보자 6명의 이사 선임에는 모두 반대 의견을 냈다.

앞서 국민연금의 의결권을 자문하는 한국기업지배구조원(KCGS)도 조 회장 선임에 찬성 의견을 냈다. 국민연금은 지난해 말 주주명부 폐쇄 기준으로 한진칼 지분을 2.9% 보유하고 있다. 조 회장 측(33.45%)과 3자 연합(31.98%)의 지분 차이가 1.47%포인트밖에 나지 않는 가운데 국민연금이 이번 주주총회의 승패 방향을 쥐고 있다는 예측도 나오고 있다. 국민연금은 6일 수탁자책임전문위원회를 열어 한진칼 주주총회에서 직접 의결권을 행사하기로 결정한 바 있다.
서형석 기자 skytree08@donga.com",서형석,동아일보,2020/3/16
971,국경통제 줄잇는 유럽… 현지 한국기업 공급망 타격 우려,,지민구,동아일보,2020/3/16
972,"대한항공, 노는 여객기를 화물기로 ‘역발상’",,박세준,세계일보,2020/3/16
973,"[사설] 최악의 일자리 대란, 이런 때일수록 노사협력이 절실하다","코로나19는 확진자 증가에 비할 수 없이 빠른 속도로 일자리를 집어삼키고 있다. 정부로부터 고용유지지원금을 받기 위해 휴업·휴직을 신청한 중소기업이 1만2000곳을 넘어섰다. 대상 노동자는 11만명이 넘는다. 하루 평균 3400명씩 휴업·휴직하고 있다. 이맘때가 한창인 대기업 대졸 공채는 눈 씻고 봐도 찾아볼 수 없다. 신규 채용은커녕 몇몇 한계업종을 중심으로 희망퇴직 등 구조조정에 들어가는 대기업이 줄을 잇고 있다. 에쓰오일이 창사 이래 처음으로 희망퇴직을 검토 중이고 저가항공사는 물론 대한항공과 아시아나항공까지 무급 휴직을 권하고 있다. 수주 급감에 직면한 두산중공업은 공장 휴업에 들어가기로 했다. 자동차 부품 2위 업체 만도는 희망퇴직에 더해 일부 사업 정리를 생각하고 있다.
코로나19발 경기 하강의 실체가 구체화할수록 이런 기업은 늘어날 것이다. 고용 한파가 2008년 금융위기 수준에 그친다면 차라리 다행이고 외환위기 때보다 더할 가능성이 보인다. 이는 국내 경기에 국한된 문제가 아니고 따라서 정책 수단은 극히 제한돼 있다. 각 기업, 그리고 노사가 최대한 몸을 낮춰 희생을 최소화해 가며 이 비상한 시국을 버텨내는 수밖에 없다. 다행스럽게도 대형 사업장을 중심으로 '춘투' 자제 움직임이 역력하다. 현대자동차 노사는 불필요한 소모를 줄이기 위해 올해 임금협상 교섭 기간을 단축했다. 르노삼성은 당분간 단체행동을 자제하고 민주노총 가입을 미루기로 했다. 현대중공업 노조도 코로나19 확산 방지가 우선이라는 데 뜻을 모았다.
한국노총은 지난 6일 '코로나19 확산 위기 극복을 위한 노사정 합의 선언문'에 참여해 당분간 대규모 파업을 자제하고 임금·단체 교섭 시기 조정에 나서기로 했다. 민주노총은 참여하지 않았지만 10일 예정됐던 총파업을 유보하고 산별노조에 대규모 집회 자체 공문을 보냈다. 노사는 양식과 절제, 공동운명체 의식에 기반한 합리적 소통으로 이번 위기를 돌파해야 한다. 위기에 강했던 우리 DNA를 믿고 서로를 믿고 나 자신을 믿으면서 이 터널을 지나가야 한다.",,매일경제,2020/3/16
974,"대한항공, 경운대학교와 항공산업 육성공동협력 협약 및 하이브리드 드론 성능시험 용역 계약",,송길호 기자,경기일보,2020/3/16
