,0,0,0,0,0
256,[時論]물에 빠진 대한항공 보따리 뺏으려는 서울시,"드디어 서울시의 사기업 땅 취득 작전이 성공해가는 듯하다. 대한항공의 종로구 송현동 땅 입찰에 아무도 예비입찰의향서를 내지 않았기 때문이다. 서울시의 도심공원 조성 계획이 착착 차질 없이 진행되게 생겼다. 이미 서울시 공공개발기획단은 송현동 땅을 문화공원으로 변경하기 위한 '북촌지구단위 계획 변경안'을 공고했다. 지난 5일부터 오는 19일까지 2주 동안 주민들이 공고문을 열람할 수 있다. 열람 결과는 보나마나 뻔하다. 바로 옆에 경복궁이 있는데 도심공원까지 생겨 이곳은 근처에서 가장 쾌적한 주거 환경이 된다. 안 그래도 비싼 주변 부동산값이 천장을 모르고 뛴다. 집값이 오르고 주거 환경이 좋아지는데 굳이 반대할 주민이 어디 있겠나.

대한항공이 이 땅을 처분하고자 하는 이유는 긴급경영자금 수혈을 위한 자구계획을 이행하려는 것이다. 산업은행ㆍ수출입은행 등이 신종 코로나바이러스감염증(코로나19) 사태로 유동성 위기에 빠진 대한항공에 1조2000억원 규모의 긴급경영자금을 수혈했다. 국가기간산업인 항공운송 사업을 담당하는 이 회사에 대한 정부 지원은 불가피했다. 미국 정부는 항공사 지원에 580억달러(약 71조4400억원)를 투입하기로 했다. 독일은 국적항공사 루프트한자에 대한 금융 지원을 아예 무한대(unlimited)로 설정했다.

파격적인 지원에 호응해 대한항공도 구조조정과 고용 유지 등 강도 높은 자구계획을 마련했다. 우선 채권단의 요구대로 2021년 말까지 2조원대의 자본금을 확충해야 한다. 이에 따라 1조원 규모의 유상증자, 송현동 부지와 왕산레저개발 지분 매각 등을 추진했다. 외국인 조종사 전원은 지난 4월부터 3개월째 일을 쉬고 있다. 무급휴직을 7월까지로 정했기 때문이다. 오는 8월이 돼도 복귀할 수 있을지 알 수 없다. 회사는 만 2년 이상 근무한 객실승무원을 대상으로 1년까지 무급휴직 신청을 받고 있다. 이미 전체 인력의 70%에 대해 순환휴직을 실시하고 있기도 하다. 임원 월급 반납도 최대 50%에서 최소 30%까지 3개월째 이어지고 있다. 현재 국제선 110개 중 25개 노선에서 주 115편의 비행기만 띄우고 있다. 이달 국제선 예약률은 32%에 그친다.

생사기로에 선 기업이 있는 재산 내다 팔겠다고 나섰는데 서울시가 '땅값 후려치기'를 한다는 말이 진작에 나왔다. 시가 5000억~1조원인 땅을 감정가 4671억원에 사겠다고 한다. 종로구 재정 규모는 연간 총예산 6000억원이고, 서울시 도시공원 보상 사업 예산은 올해 5070억원이다. 올해 서울시 공원 예산을 다 부어야 이 땅을 산다. 그럴 수는 없어서 서울시는 땅값을 2022년까지 나눠주겠다고 한다. 결국은 대한항공의 자구계획은 첫 단추부터 잘못 끼워지게 생겼다. 대한항공 근로자들도 회사 복귀가 기약 없이 늦어져 해고되지 않을까 불안에 떤다.

도시계획이 확정되면 다른 데 팔 수 없다. 감정인의 감정 결과를 근거로 매긴 보상액에 불만이 있어도 항의해봐야 소용없다. 결국 토지수용위원회로 넘어가는데 이 위원회는 대체로 감정가를 고수한다. 법원에 가봐도 결론은 요지부동이다. 국가가 개인의 재산을 동의 없이 강제적으로 몰수하는 것이 바로 '수용(收用)'이다. 명분은 언제나 '공공복리'이고, 본질은 소수에게서 재산을 빼앗아 여러 사람에게 혜택을 주는 것이다. 그러니 개발 정책은 정치인이 벌이는 고도의 득표 전략으로 기획된 것이 아닌가 흔히 의심되기도 한다.

이미 서울시는 남대문 SG타워 건립 허가 조건으로 SG타워 앞 약 1580㎡를 문화공원으로 기부채납받은 바 있다. 이 사업은 왜 시행하지 않나. 이주민 대책 없이 밀어붙이는 성동구 성수동 레미콘공장 공원화 계획은 어떻게 돼가는가. 코로나19로 난리통인 지금이 공원을 만들 때인가. 물에 빠진 사람을 도와주기는커녕 들고 있던 보따리를 강탈하려는 것 같아 안타깝다.",,아시아경제,2020/6/16
257,"정유·항공·호텔·음식업체, 올 1분기 이자도 못 벌었다","신종 코로나바이러스 감염증(코로나19) 충격으로 정유·화학·항공·음식·숙박업체들이 올해 1분기에 영업이익으로 이자비용도 내지 못한 것으로 나타났다. SK이노베이션과 GS칼텍스를 비롯한 정유업체와 대한항공 아시아나항공 제주항공 등 항공사 등이 신종 코로나바이러스 감염증(코로나19) 충격으로 대규모 영업손실을 기록한 영향이다.

한국은행이 16일 발표한 '2020년 1분기 기업경영분석'을 보면 운수업종(59.69%), 석유정제·화학업종(-114.12%), 음식·숙박업종(-116.3%)의 이자보상배율이 100%를 밑돈 것으로 나타났다. 이자보상배율은 영업이익을 이자비용으로 나눈 값으로, 100%를 밑돌면 영업이익이 이자비용보다 작다는 의미다. 마이너스를 기록한 것은 영업손실을 냈다는 뜻이다. 이들 업종의 이자보상배율은 1분기 전산업(377.46%)을 크게 밑돈다. 이번 기업경영분석 조사는 2018년 말 외부감사대상 기업 1만9884개 가운데 3764개를 추려 집계했다.

업종별로 살펴보면 항공사와 해운사 등으로 운수업종은 올 1분기에 코로나19 직격탄으로 실적이 급감하면서 이자보상배율이 100%를 밑돈 것으로 나타났다. 대한항공(영업손실 828억원)과 아시아나항공(영업손실 2920억원) 제주항공(영업손실 657억원) 진에어(영업손실 312억원) 티웨이항공(영업손실 192억원) 등 주요 항공사들이 올해 1분기에만 총 5000억원을 웃도는 영업손실을 냈다. 올 1분기에 확산된 코로나19로 각국이 국경을 봉쇄하면서 하늘길이 막히자 항공사가 무더기 손실을 기록한 것이다. 운수업종의 올해 1분기 매출은 전년 동기 대비 1.85% 줄었다. 영업이익률은 2.57%로 전년 동기(4.12%)에 비해 1.55%포인트 내렸다.

석유·화학업종의 1분기 매출은 전년 동기 대비 5.19% 감소하는 등 지난해 1분기부터 5분기 연속 매출이 쪼그라들었다. 영업이익률은 -1%를 기록했다. 이 업종의 실적을 끌어내린 것은 SK이노베이션 GS칼텍스 에쓰오일 현대오일뱅크 등 정유업체로 1분기에만 총 4조3774억원의 영업손실을 기록했다. 코로나19로 석유제품 수요가 줄면서 석유제품의 정제마진(원유와 석유제품의 가격 차이)이 급락한 영향이다.

코로나19로 소비활동이 줄면서 음식·숙박업종도 타격을 입었다. 이 업종의 매출은 전년 동기 대비 14.63%나 감소했다. 순이익률과 영업이익률은 -3.15%, -4.73%를 기록했다. 호텔롯데와 호텔신라가 1분기에 각각 791억원, 668억원의 영업손실을 기록한 영향이다. 파르나스호텔은 5억원을 영업손실을 냈다. '연안식당'과 '도쿄하나', '백제원' 등을 운영하는 디딤은 44억원 영업손실을 기록했다.

전체기업의 실적도 나빠졌다. 올 1분기 기업 매출액은 전년 동기 대비 1.9% 감소했다. 지난해 1분기 부터 5분기 연속 쪼그라들었다. 국내 기업의 매출액은 2016년 4분기부터 2018년 4분기까지 9분기 연속 늘었다. 하지만 지난해 들어 석유화학·전기가스 업체의 실적 부진으로 매출이 뒷걸음질쳤다. 기업들의 영업이익률은 올 1분기 4.1%로 전년 동기(5.3%)와 비교해 1.2%포인트 하락했다. 같은 기간 순이익률도 4.8%로 1%포인트 내려갔다. 기업들의 부채비율은 88%로 전분기(84.3%)보다 3.7%포인트 상승하는 등 재무구조도 나빠졌다.

김익환 기자 lovepen@hankyung.com",김익환(lovepen@hankyung.com);,한국경제,2020/6/16
258,"[장보고] 스타벅스, '신용카드 굿즈' 나온다","스타벅스가 ‘신용카드 굿즈(goods·관련 상품)’를 출시한다. 텀블러, 다이어리, 서머백, 돗자리, 캠핑의자 열풍에 힘입어, ‘신용카드’까지 만드는 것이다.

스타벅스커피 코리아는 현대카드와 함께 ‘스벅 전용 카드’를 올해 하반기 중에 출시한다고 16일 밝혔다. 1999년 스타벅스가 국내에 진출한 이후 전용 신용카드를 내놓는 것은 이번이 처음.


현대카드는 스타벅스에 특화된 혜택과 서비스를 제공하는 ‘PL(private label·자체 라벨) 카드’ 서비스를 제공할 방침이다. 구체적인 서비스 내용은 양사 협의를 거쳐 출시 무렵에 공개할 예정이다. 이번 ‘스벅 카드’에는 600만 ‘별 쿠폰’(마이 스타벅스 리워드) 회원들이 큰 관심을 가질 것으로 보인다. 스타벅스 관계자는 “전용 카드 회원들에게 더 강력한 혜택을 제공하고, 구매 데이터를 바탕으로 맞춤형 서비스를 선보이겠다”고 밝혔다.

현대카드는 지난 2018년부터 본격적으로 특정 기업과 함께 맞춤형 PL카드를 출시하고 있다. 이베이코리아, 코스트코, SSG닷컴, GS칼텍스, 대한항공 등 다양한 기업과 카드를 만들었다.",한경진 기자,조선일보,2020/6/16
259,"정태영, 이번엔 스타벅스와 의기투합…현대카드, 스벅 전용 카드 출시(종합)",,기하영,아시아경제,2020/6/16
260,공익명분 협의없이 밀어부쳐…서울시 주택·도시정책 주민 원성,"[아시아경제 최동현 기자] 서울시의 주택ㆍ도시 정책이 도마위에 오르고 있다. 공익을 명분으로 이해 당사자와 협의없이 사업을 일방적으로 밀어부치는가 하면 뚜렷한 기준도 없이 정비사업을 수년째 지연시키면서 재산권 침해 논란을 불러일으키고 있다는 지적이 제기된다. 이때문에 장기간 쌓인 지역주민들의 불만이 오히려 내부로 향하면서 주민간 비방ㆍ소송 갈등도 잇따르는 모습이다.

16일 업계에 따르면 서울시는 최근 시보에 '구룡마을 도시개발구역 실시계획인가'를 게재했다. 실시계획을 보면 강남구 개포동 구룡마을 26만6502㎡ 부지에 최고 35층 주상복합 974가구와 최고 20층 아파트 1864가구 등 2838가구의 주택과 근린생활시설, 공원, 교육시설 등을 조성한다고 돼있다. 임대는 1107가구, 분양은 1731가구로 계획됐지만 시는 향후 이를 수정해 공공임대주택 4000여가구를 건설할 계획이다.

서울시의 이 같은 결정에 관할 지역 주민은 물론 강남구까지 나서 반발하고 있다. 강남구청 관계자는 ""공공임대 4000가구 개발계획은 사전 협의가 없었고 서울시가 일방적으로 진행한 사안""이라고 밝혔다. 서울시는 이같은 반발에 ""꼭 동의가 필요한 사안은 아니다""며 물러서지 않고 있다. 심지어 사업 시행자인 SH공사마저 일반분양 없이는 사업자금 조달에 차질을 빚을 것으로 우려하는 분위기다. 구룡마을 주민들은 3.3㎡당 500만~600만원을 보상하는 서울시의 토지수용 방식에 강하게 반대하고 있다.

일각에서는 종로구 송현동의 대한항공 소유 부지는 공원을 만들겠다고 하더니 대부분이 개발제한구역(그린벨트)인 구룡마을에는 대규모 아파트단지를 짓겠다는 서울시 행정에 일관성이 없다는 비판도 나온다. 대한항공 노조 관계자는 ""서울시의 탁상행정으로 노동자의 생존권이 위기에 처했다""라며 ""민간의 땅을 강제로 수용하겠다는 것은 사적 재산권의 침해""라고 비판했다.

서울시내 주요 재건축 추진단지들에서도 서울시에 대한 불만이 커지고 있다. 서울시가 뚜렷한 근거 없이 관련 절차를 진행하지 않으면서 수년째 사업이 가로막힌 탓이다.

강남구 대치동 은마아파트의 경우 '35층 수정안'이 수년째 시 도시계획위원회에 상정조차 되지 못하고 있다. 2010년 D등급(조건부승인)을 받고 안전진단을 통과했지만 10년째 사업시행인가를 받지 못했다. 서울시가 ""주변 집값을 자극할 우려가 있다""며 도계위 소위원회 심의 등 관련 절차 이행을 중단해서다. 사업이 지연되면서 단지 주민들은 현재 추진위원회와 비상대책위원회 격인 은마반상회ㆍ은마소유자협의회 등으로 쪼개져 내부 소송전을 벌이고 있다. 이 밖에 잠실주공5단지와 여의도 재건축단지 등도 재건축 진행이 기약없이 늦춰지자 내홍이 격화되고 있다.

한 강남권 재건축 조합 관계자는 ""재건축은 주변 시세에 영향을 준다며 사업을 막아놓고 이보다 더 큰 파급효과가 있는 잠실MICE 사업은 진행한다는 건 자가당착""이라며 ""무작정 사업을 가로막고 있는 것은 주민들의 재산권을 침해하는 행위""라고 지적했다.

최동현 기자 nell@asiae.co.kr",최동현,아시아경제,2020/6/16
261,첫 '스타벅스 전용 신용카드' 하반기 출시…신청 어디서,"스타벅스, 현대카드와 파트너십 계약
현대카드가 올 하반기 스타벅스 전용 신용카드를 선보인다. 스타벅스가 카드사와 손잡고 직접 브랜드를 내건 신용카드를 출시하는 것은 이번이 처음이다.

16일 현대카드에 따르면 송호섭 스타벅스커피코리아 대표와 정태영 현대카드 부회장은 지난 15일 서울 종로 스타벅스 더종로R점에서 상업자 표시 신용카드(PLCC) 파트너십 계약을 체결했다. 이에 따라 스타벅스와 현대카드는 스타벅스 전용 신용카드를 공동 설계해 출시하고 현대카드가 카드 운영·마케팅 등을 지원하게 된다.

PLCC는 전용 신용카드를 보유하고자 하는 기업이 카드사와 함께 운영하는 카드를 말한다. 기업이 상품 설계에 직접 참여하기 때문에 카드 혜택·서비스 등이 해당 기업에 집중된다는 점이 특징이다. 앞서 현대카드는 이베이·코스트코·대한항공 등 다양한 업계에서 대형 기업들과 PLCC 파트너십을 구축해왔다.

스타벅스가 1999년 국내 진출 이후 전용 신용카드를 내놓는 것은 이번이 처음이다. 현대카드 관계자는 “스타벅스가 최초의 자사 브랜드 카드 파트너로 현대카드를 선택한 것은 그동안 현대카드가 쌓아온 브랜드 파워와 PLCC 역량을 높이 평가한 데 따른 것”이라고 설명했다.

양사는 이번 파트너십을 계기로 스타벅스에 집중된 혜택을 설계해 PLCC는 물론 고객 맞춤형 서비스에도 담아낼 예정이다. 현대카드 관계자는 “PLCC 상품 운영과 함께 데이터 사이언스를 기반으로 한 고객 맞춤형 서비스를 개발하는 데도 박차를 가할 것”이라고 밝혔다.
/빈난새기자 binthere@sedaily.com",빈난새 기자,서울경제,2020/6/16
262,"자본 확충 시동 건 아시아나항공, HDC현산에게는 부담","발행주식 총수·전환 사채 발행한도 늘려
HDC(012630)현산에게는 부담"" border=0> 아시아나항공(020560)이 자본 확충을 추진한다. 아시아나항공은 그동안 지속됐던 재정난을 해소하는 한편, 채권단 지원에 앞서 자본 확충을 통해 재무구조를 개선한다는 계획이다. 업계에서는 아시아나항공의 자본 확충으로 인해 채권단의 영향력이 커져 HDC현대산업개발(294870)의 인수 작업에 부정적인 영향을 줄 것으로 전망했다.

16일 업계에 따르면 아시아나항공은 지난 15일 오전 강서구 본사에서 임시 주총을 열고 발행 주식 총수와 전환사채(CB) 발행 한도를 늘리는 정관 개정안을 의결했다. 정관 개정안은 출석 주주 전원 찬성으로 통과됐다. 아시아나항공이 발행할 주식 총수는 종전 8억주에서 13억주로 늘어나고, CB 발행한도 역시 7,000억원에서 1조6,000억원으로 늘어난다.

이번 자본확충은 신종 코로나바이러스 감염증(코로나19) 영향에 따라 더욱 악화된 재무구조를 개선하기 위해 추진됐다. 지난 1·4분기 기준 아시아나항공의 부채비율은 6,280%로, 직전 분기(1,387%)의 4.5배에 달한다. 부채는 지난해 4·4분기 12조5,951억원에서 1·4분기 13조2,41억원으로 크게 늘었고 완전자본 잠식에 놓였다. KDB산업은행과 수출입은행은 지난해 1조3,000억원을 지원한 데 이어 지난 4월에도 아시아나항공에 1조7,000억원의 추가 자금을 지원하기로 했다. 이를 위해 아시아나항공이 이사회에서 해당 안건을 의결한 것이다. 이날 한창수 아시아나항공 사장은 주총 인사말에서 “올해 1·4분기부터 현재까지 코로나19로 항공산업 전체가 어려운 시기를 보내고 있다”며 “이번 개정안은 코로나19 여파로 발생할 수 있는 자본 확충 필요성에 대비하기 위한 것”이라고 말했다.

문제는 HDC현산이 아시아나항공의 행동에 부정적인 입장을 표명했다는 점이다. HDC현산은 지난 9일 “아시아나항공은 현산-미래에셋 컨소시엄의 명시적인 ‘부동의’에도 불구하고 추가자금의 차입, 부실 계열사에 대한 자금 지원 등을 결정하고 관련된 정관 변경, 임시 주총 개최 등 후속 절차를 강행했다”고 밝혔다. 아시아나항공이 채권단의 자금 차입과 영구채 전환, 정관 변경 등을 HDC현산과 상의 없이 독자적으로 결정했다고 주장하는 것이다. 아시아나항공이 CB나 발행주식 총수를 확대할 경우 채권단의 영구채 전환 등으로 영향력이 비대해 질 것으로 전망된다. HDC현산이 아시아나항공을 인수하더라도 부담으로 작용할 수 밖에 없는 상황이다.

업계 관계자는 “기간산업안정기금 지원, 영구채 출자전환 등을 감안한다면 채권단이 아시아나항공의 주요 주주가 될 가능성이 높다”며 “HDC현산이 아시아나항공의 인수를 원점에서 재검토하는 편이 유리하겠다고 판단한 이유 중 하나”라고 말했다.

한편 대한항공(003490)과 아시아나항공이 신종 코로나바이러스 감염증(코로나19)으로 중단했던 국제선 운항을 일부 재개할 예정이다. 항공사들은 코로나19 종결을 대비해 선제적으로 운항을 재개한다는 방침이지만, 아직도 코로나19 여파로 인해 여객 수요 회복은 요원할 것으로 예상된다.

대한항공은 미국 댈러스와 오스트리아 빈 노선의 운항을 다음 달부터 재개하는 방안을 검토 중이다. 또한 미국 로스앤젤레스(LA)와 샌프란시스코, 애틀랜타, 워싱턴과 프랑스 파리, 영국 런던 등 미국·유럽 노선의 운항 횟수는 이달보다 늘릴 예정이다. 베트남 하노이와 호치민 등의 운항도 늘리는 방안을 계획 중이다. 아울러 아시아나항공은 일본의 입국 규제 강화 이후 중단했던 ‘인천∼오사카’ 노선을 다음 달부터 주 3회 운항하고, 7월 말부터는 매일 운항하는 방안을 검토 중이다. 또 런던(주 2회)과 파리(주 1회), 터키 이스탄불(주 1회) 노선도 운항을 재개할 방침이다. 또한 홍콩과 호치민, 하노이, 방콕, 샌프란시스코, LA, 프랑크푸르트 노선 등의 운항은 이달보다 주 1∼2회 늘린다는 계획이다. 업계 관계자는 “항공사들의 운항 재개는 선제적으로 노선을 열어두는 동시에 화물 공급 확대를 염두에 둔 것”이라면서도 “코로나19 사태의 장기화로 노선 운영 정상화까지는 시간이 더 필요할 것”이라고 말했다.
/박시진기자 see1205@sedaily.com",박시진 기자,서울경제,2020/6/16
263,"매각 난항 아시아나, 자본 확충 추진",,나기천,세계일보,2020/6/16
264,"[fn사설] 대한항공 송현동 땅, 재산권 보장이 먼저","서울시 공원계획 앞세워
시장 자율권 침해는 곤란




대한항공이 서울시가 자사 송현동 부지를 문화공원으로 지정 추진한 것과 관련해 지난주 국민권익위원회에 고충민원 신청서를 제출했다. 초유의 코로나19 사태로 어려움에 처한 기업이 자구노력 차원에서 자산 매각을 서두른 것인데 지방자치단체가 공익을 목적으로 이 과정에 개입, 매각 작업 전체가 중단되면서 벌어진 사건이다.



대한항공에 따르면 송현동 부지 매각과 관련, 총 15곳 입찰참가의향서가 들어왔으나 1차 마감일인 지난 10일 입찰에 참가한 곳은 단 한곳도 없었다. 앞서 서울시는 송현동 부지 공원화 계획을 8월까지 마무리하는 것을 골자로 한 북촌지구 단위계획 결정 변경안을 일방적으로 공고했다. 시세가 6000억원가량 되는 땅에 서울시는 보상비로 4671억원을 책정한 것도 드러났다. 공시가격을 기준으로 한 임시가격이라고 했지만 공원 조성에 대한 서울시의 명백한 의지를 보인 결과물이다. 이런 마당에 누가 제값 주고 사겠다고 나설 수 있겠나.



대한항공의 3만6642㎡ 규모 송현동 부지는 도심 내 금싸라기로 통한다. 인근에 궁궐이 있고 위치만으로도 한류의 중심, 세계적인 문화도시의 거점이 될 수 있는 요소가 다분하다. 대한항공이 2008년 이 부지를 삼성생명으로부터 2900억원을 주고 사들인 후 발표한 개발 청사진도 이 같은 지리적 이점을 극대화한 것이었다. 7성급 최고급 한옥호텔 건립을 추진했다. 하지만 인근에 서너개 학교가 인접해 있는 탓에 교육청 승인을 받지 못했다. 정부 분석으로도 2조원 투자, 4만7000개 일자리 효과를 거둘 것으로 예상됐던 프로젝트였으나 학교 앞에 호텔이 웬말이냐는 당시 야당 새정치민주연합(현 더불어민주당)의 반대를 결국 꺾지 못했다. 그뒤 복합문화융합센터 건립으로 방향을 틀었지만 이 역시 인근의 각종 제한조치 때문에 제대로 추진이 안됐다. 정부·정치권 규제에 걸려 황금의 땅이 이렇게 방치된 게 18년이다.



땅주인 대한항공은 지금 코로나발 승객 감소로 매출이 80% 이상 급감하면서 총체적 경영난에 빠져 있다. KDB산업은행과 수출입은행 등으로부터 1조2000억원 규모 지원을 받으면서 내년 말까지 2조원의 자본 확충을 요구받았다. 송현동 부지를 9월까지 팔아 운영자금, 채무상환에 쓸 계획이었다. 역사의 숨결이 흐르는 지역 한복판이라는 점에서 공익의 가치도 분명 있다. 하지만 기업의 사유 재산을 함부로 해선 안될 일이다. 정상적인 매각이 이뤄질 수 있게 서울시는 물러나 있는 것이 맞다.",최진숙,파이낸셜뉴스,2020/6/16
265,"‘코로나19’ 막혔던 하늘길, 조금씩 숨통","15일 오전 서울 강서구 오쇠동 아시아나항공 본사에서 임시 주주총회가 열리고 있다. 연합뉴스



코로나19로 일부만 열려 있는 하늘길이 다음 달 들어 늘어날 조짐이다. 다만 아직도 코로나19 팬데믹(세계적 대유행)이 진행 중인 데다 입국 제한 조치를 풀지 않는 국가도 많아 당분간 여객 수요 회복과 그로 인한 실적 회복까지 다소 시간이 걸릴 전망이다.

15일 항공업계에 따르면 대한항공은 코로나19로 한동안 운항을 중단했던 미국 댈러스와 오스트리아 빈 노선의 운항을 다음 달부터 재개하는 방안을 검토 중이다.



대한항공, 美·유럽 노선 늘려

화물 공급 확대 염두 풀이



아시아나, 자본 확충 나서



이와 함께 다음 달 미국 로스앤젤레스와 샌프란시스코, 애틀랜타, 워싱턴과 프랑스 파리, 영국 런던 등 미국·유럽 노선의 운항 횟수는 이달보다 늘릴 예정이다. 베트남 하노이와 호찌민 등의 운항도 늘리는 방안을 계획 중이다.

아시아나항공은 일본의 입국 규제 강화 이후 중단했던 인천∼오사카 노선을 다음 달 1일부터 주 3회 운항하고, 7월 말부터는 매일 운항하는 방안을 검토 중이다. 또 런던(주 2회)과 파리(주 1회), 터키 이스탄불(주 1회) 노선도 운항을 재개할 방침이다.

홍콩과 호찌민, 하노이, 방콕, 샌프란시스코, LA, 프랑크푸르트 노선 등의 운항은 이번 달보다 주 1∼2회 늘린다는 계획이다.

이는 당장 여객 수요 증가를 기대하기보다는 일단 선제적으로 노선을 열어 두는 동시에 화물 공급 확대를 염두에 둔 것으로 풀이된다. 실제로 양 사가 운항을 재개하거나 늘리려는 노선은 대부분 화물 수요가 뒷받침되는 노선이다.

이와 관련, 전국경제인연합회는 최근 ‘하반기 산업전망 세미나’에서 코로나19 치료제가 개발되지 않는 이상 항공산업이 작년 수준의 수요를 회복하려면 최소 3∼4년은 기다려야 할 것으로 예상했다.

한편, 아시아나항공이 15일 임시 주주총회를 열고 자본 확충에 나서기로 하면서 HDC현대산업개발과 채권단의 기싸움으로 안갯속에 빠진 아시아나항공 매각 작업에 어떤 영향을 미칠지 주목된다.

아시아나항공은 이날 오전 서울 강서구 본사에서 임시 주총을 열고 발행 주식 총수와 전환사채(CB) 발행 한도를 늘리는 정관 개정안을 의결했다. 이에 따라 아시아나항공이 발행할 주식 총수는 종전 8억 주에서 13억 주로 대폭 늘어나고, CB 발행한도 역시 7000억 원에서 1조 6000억 원으로 각각 늘어난다. 아시아나항공의 자회사인 에어부산도 이날 임시 주총을 열고 발행주식 총수를 1억 주에서 2억 주로 늘리고, 전환사채 발행에 재무구조 개선 등 회사 경영상 목적을 달성하기 위한 조항을 추가하는 내용의 정관 개정안을 의결했다.

아시아나항공의 부채는 지난해 4분기 12조 5951억 원에서 올해 1분기 13조 2041억 원으로 크게 늘었고 자본 잠식도 심각한 상태다.

송현수·배동진 기자 djbae@",배동진,부산일보,2020/6/15
266,"아시아나항공, 자본확충으로 HDC현산 '압박'","주식총수·CB발행 한도 확대 의결
HDC(012630)현산 '압박'"" border=0> 아시아나항공(020560)이 채권단 지원에 앞서 재무구조 개선을 위해 자본을 늘린다. 업계에서는 아시아나항공의 자본 확충으로 채권단의 입김이 세지며 HDC현대산업개발(294870)이 인수 협상에서 어려움을 겪을 것이라는 전망이 나온다.

15일 아시아나항공은 서울 강서구 본사에서 임시 주총을 열고 발행 주식 총수와 전환사채(CB) 발행 한도를 늘리는 정관 개정안을 의결했다. 정관 개정안은 출석 주주 전원 찬성으로 통과됐다. 아시아나항공이 발행할 주식 총수는 종전 8억주에서 13억주로 늘어나고 CB 발행한도 역시 7,000억원에서 1조6,000억원으로 늘어난다.

이번 자본확충은 신종 코로나바이러스 감염증(코로나19) 영향에 따라 악화된 재무구조를 개선하기 위해 추진됐다. KDB산업은행과 수출입은행은 지난해 1조3,000억원에 이어 지난 4월 1조7,000억원의 추가 자금을 지원하기로 했다.

하지만 HDC현산 입장에서 아시아나항공의 자본확충은 마뜩지 않다. HDC현산은 9일 “우리의 명시적인 ‘부동의’에도 추가자금의 차입 등을 결정하고 관련된 정관 변경, 임시 주총 개최 등 후속 절차를 강행했다”며 불편한 입장을 공개적으로 밝혔다. 협의 없는 자본확충으로 채권단의 영향력이 비대해져 인수에 부담으로 작용할 수 있기 때문이다.

한편 대한항공(003490)과 아시아나항공은 코로나19로 중단했던 국제선 운항을 일부 재개할 예정이다. 대한항공은 미국 댈러스와 오스트리아 빈 노선의 운항을 다음달부터 재개하고 베트남 하노이와 호찌민의 운항을 늘리는 방안을 검토 중이다. 또한 미국 로스앤젤레스(LA)와 샌프란시스코, 프랑스 파리, 영국 런던 등 미국·유럽 노선의 운항 횟수는 이달보다 늘릴 예정이다. 아시아나항공은 ‘인천∼오사카’ 노선에 이어 런던(주 2회)과 파리(주 1회), 터키 이스탄불(주 1회) 노선도 운항을 재개할 방침이다. 또한 홍콩과 호찌민·하노이·방콕·샌프란시스코·LA·프랑크푸르트 노선 등의 운항은 주 1∼2회 늘린다는 계획이다. 업계 관계자는 “항공사들의 운항 재개는 선제적으로 노선을 열어두는 동시에 화물 공급 확대를 염두에 둔 것”이라면서도 “코로나19 사태의 장기화로 노선 운영 정상화까지는 시간이 더 필요할 것”이라고 말했다.
/박시진기자 see1205@sedaily.com",박시진 기자,서울경제,2020/6/15
