,0,0,0,0,0
378,35년 연속 매출 50위 안에 든 대기업은 삼성ㆍLGㆍ현대차 등 8곳,,윤태석,UNK,2020-02-18
379,"'비상 경영' 선포 아시아나, 사장 아들 입사 논란까지...","[앵커]
지난해부터 경영 악화로 고전해 오던 아시아나 항공이 코로나19 사태로 직격탄을 맞고 비상 경영을 선포했습니다.

이 가운데 한창수 아시아나항공 사장의 두 아들이 회사에 입사한 것으로 드러나 분위기가 더욱 뒤숭숭한 분위기입니다.

박병한 기자가 보도합니다.

[기자]
아시아나항공은 지난해 7조 80억 원의 매출을 올려 전년 대비 2.4% 매출액 감소를 보였고 영업손실이 4천274억 원에 달했습니다.

결국 금호그룹에서 현대산업개발로 매각이 확정됐지만 최근 코로나19 사태 발생으로 경영 위기가 심화하자, 아시아나항공은 위기 극복을 위한 비상 경영을 선포했습니다.

한창수 아시아나항공 사장은 담화문에서 지난해 한일관계 악화에 이어 올해 코로나19 사태로 항공 수요가 크게 위축돼 비용 절감과 수익성 개선에 돌입한다고 밝혔습니다.

이를 위해 우선 대표이사 이하 모든 임원이 일괄 사표를 제출하기로 했습니다.

모든 임원진이 고통 분담을 위해 사장은 40%, 임원 30%, 조직장 20% 등 급여를 반납하기로 했습니다.

아울러 일반직, 운항승무직 등 모든 직종을 상대로 무급 휴직 열흘을 실시하기로 했습니다.

최근 코로나19 사태로 아시아나항공은 중국 노선 79%, 동남아 노선 25%가 운항이 중단하는 등 자구책을 겪어 왔습니다.

이런 가운데 한창수 아시아나항공 사장의 아들 2명이 입사한 사실이 알려져 부정 입사 의혹이 거세게 일고 있습니다.

이에 대해 아시아나항공 측은 한 사장의 둘째 아들은 사장 재임 전인 2017년에 입사했고 큰 아들은 최근 정상적인 절차를 통해 입사했다고 밝혔습니다.

코로나19 사태로 관광업계 전체가 위기에 직면한 가운데 대한항공은 오너 집안 내분으로, 아시아나항공은 비상 경영 선포와 사장 아들 입사로 심각한 내홍을 겪고 있습니다.

YTN 박병한 입니다.",박병한,YTN,2020-02-18
380,"아시아나, 비상 경영 선포...사장 아들 입사 논란 중복","[앵커]
지난해부터 경영 악화로 고전해 오던 아시아나 항공이 코로나19 사태로 직격탄을 맞고 비상 경영을 선포했습니다.

이 가운데 한창수 아시아나항공 사장의 두 아들이 회사에 입사한 것으로 드러나 분위기가 더욱 뒤숭숭한 분위기입니다.

박병한 기자가 보도합니다.

[기자]
아시아나항공은 지난해 7조 80억 원의 매출을 올려 전년 대비 2.4% 매출액 감소를 보였고 영업손실이 4천274억 원에 달했습니다.

결국 금호그룹에서 현대산업개발로 매각이 확정됐지만 최근 코로나19 사태 발생으로 경영 위기가 심화하자, 아시아나항공은 위기 극복을 위한 비상 경영을 선포했습니다.

한창수 아시아나항공 사장은 담화문에서 지난해 한일관계 악화에 이어 올해 코로나19 사태로 항공 수요가 크게 위축돼 비용 절감과 수익성 개선에 돌입한다고 밝혔습니다.

이를 위해 우선 대표이사 이하 모든 임원이 일괄 사표를 제출하기로 했습니다.

모든 임원진이 고통 분담을 위해 사장은 40%, 임원 30%, 조직장 20% 등 급여를 반납하기로 했습니다.

아울러 일반직, 운항승무직 등 모든 직종을 상대로 무급 휴직 열흘을 실시하기로 했습니다.

최근 코로나19 사태로 아시아나항공은 중국 노선 79%, 동남아 노선 25%가 운항이 중단하는 등 자구책을 겪어 왔습니다.

이런 가운데 한창수 아시아나항공 사장의 아들 2명이 입사한 사실이 알려져 부정 입사 의혹이 거세게 일고 있습니다.

이에 대해 아시아나항공 측은 한 사장의 둘째 아들은 사장 재임 전인 2017년에 입사했고 큰 아들은 최근 정상적인 절차를 통해 입사했다고 밝혔습니다.

코로나19 사태로 관광업계 전체가 위기에 직면한 가운데 대한항공은 오너 집안 내분으로, 아시아나항공은 비상 경영 선포와 사장 아들 입사로 심각한 내홍을 겪고 있습니다.

YTN 박병한 입니다.",박병한,YTN,2020-02-18
381,"한국공항, ‘노사 한마음 안전 결의대회’ 개최","안전의식 고취 통한 산업재해 예방 코로나19 사태 극복 결의
한진그룹 계열사 한국공항은 지난 17일 인천국제공항 내 한국공항 지상조업운영센터에서 ‘2020년 노사 한마음 안전 결의대회’를 열었다고 18일 밝혔다.

이날 행사에는 유종석 한국공항 대표를 비롯해 조상훈 한국공항노동조합 위원장, 서명호 민주한국공항지부 지부장 등 주요 관계자와 임직원 250여명이 참석했다. 행사를 통해 무사고·무재해 목표 달성을 통한 안전 사업장 구축에 대한 결의를 다졌다.

또한 최근 신종 코로나바이러스감염증(코로나19, 우한폐렴) 사태로 경영환경이 어려워지고 있는 상황에서 노사가 합심해 안전 최우선 가치를 실현하고 위기를 슬기롭게 극복하자는 데 뜻을 모았다고 한국공항 측은 전했다.

유종석 대표는 “노사가 서로 존중하고 상생하는 기업문화를 만들어 가기 위해 함께 노력할 것”이라며 “임직원 삶의 질 향상은 물론 직원 모두가 안전하고 건강하게 일할 수 있는 일터를 만드는데 최선을 다할 것”이라고 말했다.

노동조합 측은 조합도 직원들의 목소리에 귀 기울이고 안전한 작업환경 조성을 위한 회사의 노력에 적극 동참하겠다고 화답했다.

한편 한국공항은 항공기 지상조업 서비스를 주력으로 하고 있는 국내 최대 지상조업 전문업체다. 대한항공을 비롯해 50여개 외국 항공사에 서비스를 제공하고 있다. 이밖에 한진제주퓨어워터와 물류장비 렌탈사업, 세탁사업, 제주민속촌박물관 운영 등 다양한 분야 사업도 영위하고 있다.

동아닷컴 김민범 기자 mbkim@donga.com",김민범,동아일보,2020-02-18
382,"엔씨, 이사 보수한도 33% 늘린다는데…""성장 주도한 임원들에 보상 필요""","엔씨소프트가 이번 정기 주주총회에서 이사의 보수한도 증액에 나선다. 국민연금공단이 주시하는 대표적 주총 안건 중 하나가 이사의 보수한도라는 점에서 증권가의 관심을 끌고 있다. 엔씨소프트는 보수한도 증액 이유를 상세히 밝히며 주주들의 표심 잡기에 나섰다.

보수한도 33% 인상 추진

18일 증권업계에 따르면 엔씨소프트는 다음달 25일 경기 성남시의 회사 R&D센터에서 정기 주총을 개최할 예정이다. 주총의 안건 중 하나가 ‘이사의 보수한도 승인’이다. 엔씨소프트는 이번 정기 주총에서 이사에게 지급하는 보수한도를 종전보다 33.3% 늘린 200억원으로 증액하는 안건을 처리한다는 계획이다.

엔씨소프트의 지난해 이사 보수한도는 150억원, 사내·외 이사 7명에게 지급한 보수 총액은 109억여원이었다. 한도의 72.7%를 실제 보수로 지급한 것이다.

엔씨소프트는 보수한도 상향 이유로 “2013~2019년 사이 실적과 주가 상승세에 비해 이사 보수 한도의 인상폭이 크지 않았고 인상 횟수 또한 한 번에 그쳤다”는 점을 내세우고 있다. 또 “유가증권시장의 시가총액 상위 50개사 중 주가 상승 및 주주가치 제고 실적은 두 번째로 높은 수준”이라고 설명했다.

엔씨소프트는 회사 성장을 주도할 경영진을 위해 탄력적인 보상을 제공하는 게 필요하다는 입장이다. 올해 사내이사 등에게 지급할 보수를 작년보다 인상할 경우, 현재의 보수한도를 꽉 채우거나 심지어 초과할 수 있다는 고민 역시 반영된 것으로 분석된다.

‘기관 표심’ 향방 주목

증권가에서는 엔씨소프트의 주요 주주인 기관투자가들의 표심 향방에 관심을 보이고 있다.

무엇보다 엔씨소프트 지분 11.45%를 보유하고 있는 2대 주주 국민연금이 주목받고 있다. 국민연금은 김택진 엔씨소프트 대표(지분율 11.97%)와 근소한 차이가 나는 주요 주주인 데다, 최근 지분 보유목적을 단순투자에서 일반투자로 변경했기 때문이다.

과거 국민연금은 여러 투자기업 주총에서 이사 보수한도 안건에 대해 반대 의결권을 행사했다. 기업평가사이트 CEO스코어의 조사에 따르면 지난해 국민연금은 정기·임시 주총에서 이사 및 감사의 보상과 관련한 안건에 가장 많은 반대표를 던졌다. 롯데쇼핑, 아모레퍼시픽, 대한항공 등의 보수한도 안건에 반대한 게 대표적이다.

국민연금 외에도 엔씨소프트와 전략적 제휴 관계인 넷마블(8.88%), 블랙록펀드(7.06%) 등이 보수한도 안건에 대해 어떻게 의결권을 행사할지 관심을 끈다.

엔씨소프트는 지난해 11월 출시한 신작 게임 리니지2M의 흥행에 힘입어 올해 실적 기대가 커지고 있다. 한 투자은행(IB) 관계자는 “이런 성과에 경영진이 어느 정도 기여했고 앞으로 얼마나 기여할 것인지 판단하는 데 따라 국민연금 등 주요 주주들의 의결권 행사 방향이 결정날 전망”이라고 말했다.

이고운 기자 ccat@hankyung.com",이고운(ccat@hankyung.com);,한국경제,2020-02-18
383,'슈퍼주총' 피하면 관리종목 면제…전자투표는 '무료',"[머니투데이 김사무엘 기자] 지난해 3월27일 서울 감서구 발산1동 대한항공 본사에서 열린 주주총회에서 조양호 회장의 연임이 저지된 가운데 본사에 긴장감이 감돌고 있다. 2019.3.27 / 사진=이기범 기자 leekb@오는 3월 정기 주주총회(이하 주총)에서 모든 상장사를 대상으로 전자투표 수수료가 면제된다. 하루에 주총이 몰리는 '슈퍼 주총 데이'를 막기 위해 주총 분산 프로그램에 참여하는 기업에는 인센티브를 제공한다. 사외이사 선임에 어려움을 겪는 기업에는 후보 추천 서비스가 지원된다.

한국거래소는 올해 주총 활성화를 위해 한국예탁결제원, 금융투자협회 등 유관기관 합동으로 이 같은 내용의 지원 프로그램을 마련했다고 18일 밝혔다.

한국거래소에 따르면 12월 결산 법인 중 2298개 상장사가 오는 2~3월 정기 주주총회를 개최할 예정이다. 시장별로 코스피 776개사, 코스닥 1376개사, 코넥스 146개사가 해당된다.

주총은 회사의 주주들이 소중한 주주권을 행사할 수 있는 기회지만 그 동안 주주들의 무관심과 시대에 뒤쳐진 규제 등으로 제대로 된 주총 진행이 어려운 경우가 많았다. 특히 △'3%룰'(감사 선임시 최대주주의 지분율을 3%로 제한) △섀도 보팅(주총에 참석하지 않은 주주도 투표한 것으로 간주하는 것) 폐지 △'5%룰'(지분 5% 이상 주주의 공시 의무) 완화 △사외이사 자격 강화 등 규제가 갈수록 강화하면서 주총 개최에 어려움이 커진다는 지적도 나온다.

이에 한국예탁결제원은 주총 활성화 방안 중 하나로 올해 예탁결제원의 전자투표와 전자위임장 서비스를 이용하는 상장사들에는 수수료를 전액 면제하기로 했다. 전자투표는 주주가 주총장에 나오지 않고도 전자적 방식으로 안건에 대해 찬반 의사표시를 하는 시스템이다. 수수표는 회사의 자본금 규모와 주주수에 따라 다르지만 대기업이 500만원 선, 중소기업의 경우 100만원 이하 수준이다.

전자투표 서비스 제공 기관도 확대된다. 기존에는 예탁결제원과 미래에셋대우만 전자투표 서비스를 제공했지만 올해는 삼성증권과 신한금융투자에서도 전자투표를 이용할 수 있다. 현재 전체 상장사 2354사 중 63.1%인 1486개사가 전자투표 서비스 계약을 체결했다. 올해부터는 삼성전자와 현대차그룹 등 주요 대기업도 전자투표를 실시할 예정이다.

전자투표 편의성도 높아진다. 주주가 전자투표로 의사를 표시했더라도 추후 변경이나 철회가 가능해지고, 공인인증서 외 간편인증으로 본인 확인 절차도 간소화한다.

금융투자협회는 참여율 제고를 위해 기관의 의결권 행사를 적극 장려할 계획이다. 증권회사와 자산운용회사 고유계정 보유분에 대한 의결권 행사를 독려하고 펀드가 보유한 상장주식은 자산운용사가 의결권행사지침에 따라 의결권을 행사하도록 안내한다.

주총일이 특정일에 몰리지 않도록 주총 분산 프로그램도 운영한다. 한국상장회사협의회와 코스닥협회가 통계 분석한 결과 올해는 3월13일, 20일, 25일, 26일, 27일, 30일에 주총이 집중될 것으로 예상된다.

거래소는 상장사가 예상 집중일에 주총을 개최하지 않으면 인센티브를 제공할 계획이다. 불성실공시가 발생한 경우 제재 심의 시 벌점 1점 감경하고 공시 우수법인 선정시 가점을 부여한다. 사외이사 미선임 등 지배구조 요건 미달에 따른 관리종목 지정에서도 예외 사유로 인정한다.

올해부터 6년 이상(계열사 포함 9년) 재직한 사외이사는 재임이 불가하도록 규제가 강화되면서 사외이사 영입이 어려움을 겪는 회사들이 많을 것으로 관측된다. 이에 상장사협과 코스닥협회는 사외이사 인력뱅크를 통해 업의 수요에 맞춰 후보자를 추천하는 서비스를 제공한다.

이밖에 △주총 참관 및 현장지원 서비스 △정관 등 정비 컨설팅 △주총 헬프 데스크 운영 △주총특별지원반 운영 등 서비스도 제공될 예정이다.",김사무엘|기자|,머니투데이,2020-02-18
384,"한국공항, 2020년 노사 한마음 안전 결의대회","[머니투데이 주명호 기자] 한진그룹 계열사인 한국공항은 지난 17일 '2020년 노사 한마음 안전 결의대회'를 열었다고 18일 밝혔다.

이날 행사에는 250여명의 임직원들이 참석해 무사고·무재해 목표 달성을 통한 안전 사업장 구축에 대한 결의를 다졌다. 이어 최근 코로나19 사태로 경영환경이 어려워지고 있는 상황에서, 노사가 합심하여 안전 최우선 가치를 실현하고 위기를 슬기롭게 극복하자는 데 뜻을 모았다.

유종석 한국공항 대표는 ""노사간 서로 존중하고 상생하는 기업문화를 만들어 가기 위해 함께 노력하겠다""며 ""아울러 임직원의 삶의 질 향상은 물론 직원 모두가 안전하고 건강하게 일할 수 있는 일터를 만드는데 최선을 다하겠다""고 말했다.

한국공항노동조합과 민주한국공항지부 양 노동조합 대표는 ""조합도 직원들의 목소리에 귀 기울이고 안전한 작업 환경 조성을 위한 회사의 노력에 적극 동참하겠다""고 밝혔다.

한국공항은 항공기 지상조업 서비스 전문회사로 대한항공을 비롯한 50여 외국 항공사에 서비스를 제공하고 있다. 한진제주퓨어워터, 물류장비 렌탈사업, 세탁사업, 제주민속촌박물관 운영 등 다양한 분야의 사업도 영위 중이다.",주명호|기자|,머니투데이,2020-02-18
385,"삼성 오디오 AKG, 대한항공 퍼스트클래스 전용 헤드폰 선정","삼성전자 오디오 브랜드 AKG의 헤드폰 ‘N700’이 대한항공 퍼스트클래스 전용 공식 헤드폰으로 선정됐다. AKG 헤드폰이 비치된 대한항공 퍼스트클래스 내부.삼성전자 제공



삼성전자는 오디오 브랜드 AKG의 헤드폰이 대한항공 퍼스트클래스 전용 헤드폰으로 선정됐다고 18일 밝혔다.

AKG는 삼성전자가 인수한 하만의 프리미엄 오디오 브랜드다.

1947년 오스트리아 비엔나에서 창립된 이래 현재 음향 업계에서 가장 주목받는 브랜드 중 하나로 자리 잡았다

AKG의 N700 헤드폰은 소음 제거 성능이 뛰어나고, 장시간 사용해도 편안하도록 하는 인체공항적 디자인으로 쾌적한 비행에 적합하다고 회사 측은 설명했다.

헤드폰을 벗지 않고도 토크 쓰루 기능을 통해 간단한 대화를 할 수 있고, 90도 회전이 가능한 접히는 디자인과 자유로운 조절식 헤드 밴드를 적용해 휴대성도 좋다.

삼성전자 한국총괄 정호진 CE 영업팀장은 ""AKG는 음향업계에서 가장 주목받는 브랜드 중 하나로 자리잡았다""며 ""N700은 장시간 비행 중에도 휴식과 음악에 온전히 집중할 수 있도록 설계된 제품""이라고 말했다.배동진 기자 djbae@busan.com",배동진,부산일보,2020-02-18
386,"KCGI측 ""한진칼 이사 후보자 사퇴, 건강상의 이유""","[머니투데이 김사무엘 기자] 강성부 KCGI 대표 / 사진제공=더벨한진그룹 지배구조 개선을 요구하는 행동주의 펀드 KCGI(일명 강성부 펀드) 연합이 한진칼 사내이사로 영입하려 했던 김치훈 전 대한항공 상무의 갑작스런 사퇴에 대해 ""건강상의 이유""라고 18일 밝혔다.

'한진그룹 정상화를 위한 주주연합'(이하 주주연합)은 이날 보도자료를 통해 ""김치훈 이사 후보자는 오늘 새벽 본인이 심각한 건강상의 이유로 인해 업무를 수행할 수 없음을 알려왔다""며 ""김 이사 후보자에게 이런 일이 발생한 데에 대해 안타깝게 생각한다""고 설명했다.

이어 ""우리는 김 이사 후보자에게 이사직을 요청 드림에 있어 우리의 명분과 취지를 충분히 설명 드린 후 본인 동의를 얻어 이사 후보로 추천했다""며 ""이러한 일(후보자 사퇴)에 흔들림 없이 계속 한진그룹의 경영정상화를 위해 최선의 노력을 다할 것""이라고 강조했다.

주주연합은 한진그룹 지주사인 한진칼 2대 주주 KCGI와 주요주주인 조현아 전 대한항공 부사장, 반도건설의 연합체다. 이들의 한진칼 지분은 총 32.06%로 최대주주인 조원태 한진그룹 회장측 지분(22.45%)보다 많다.

주주연합은 확보한 지분을 바탕으로 한진그룹의 지배구조 개선을 요구하며 한진칼에 △전문경영인 선임 △이사회 독립성 제고 △전자투표제 도입 등 주주제안을 한 상태다. 사내이사로 후보로는 △김신배 전 SK그룹 부회장 △배경태 전 삼성전자 부사장 △함철호 전 티웨이항공 대표 △김치훈 전 대한항공 상무를 추천했다.

하지만 김 전 상무는 지난 17일 한진칼 대표이사 앞으로 서신을 보내 ""3자 연합이 본인을 사내이사 후보로 내정한 데 대해 이 자리를 빌어 입장을 밝히고자 한다""며 ""3자 연합이 추천하는 사내이사 후보에서 사퇴하겠다""고 밝혔다.

그는 ""3자 연합이 주장하는 주주제안에 동의하지 않으며, 본인의 순수한 의도와 너무 다르게 일이 진행되고 있음을 유감스럽게 생각한다""며 ""KALMAN(칼 맨)으로서 한진그룹의 입장을 충분히 이해하고, 오히려 동료 후배들로 구성된 현 경영진을 지지하는 입장""이라고 전했다.

KCGI는 김 전 상무의 갑작스런 사퇴에 대해 '건강상의 이유'라고 해명했으나 논란은 지속 될 전망이다. 김 전 상무의 사퇴로 KCGI 측이 주장한 '지배구조 개선'이라는 명분이 흔들리면서 오는 3월 열리는 주주총회에서 다른 주주들의 지지를 얻기 어려울 수 있다는 관측도 나온다.",김사무엘|기자|,머니투데이,2020-02-18
387,"[기업] 삼성 오디오, 대한항공 일등석 헤드폰 선정",,김태민,YTN,2020-02-18
388,"35년 연속 매출 50위 기업, 삼성·LG 등 8곳 불과","국내 대기업 중 매출 상위 50위권에 35년 내내 이름을 올린 기업은 삼성전자, LG전자 등 8곳뿐인 것으로 나타났다. 나머지 70%의 기업은 순위에서 빠지거나 주인이 바뀌는 변화를 맞았다.

지속성장연구소는 18일 한국CXO연구소에 의뢰해 1984년부터 2018년까지 35년간 상장사 매출 상위 50대 기업 성장성을 분석한 결과를 발표했다. 상장사 중 금융업을 제외한 제조·서비스 업종의 개별·별도 재무제표 기준 매출을 토대로 조사가 진행됐다.

조사 결과 1984년 국내 매출 상위 50위에 포함된 기업들의 매출액 합계는 34조원이었다. 34년이 지난 2018년 매출액은 872조원으로 25.4배 성장했다.

매출 50위 기업에 드는 기준도 1984년 당시는 매출 2000억원 수준에서 2018년에는 매출 4조원 이상으로 높아졌다.

매출 성장세는 2013년을 기점으로 하락세에 접어들었다. 50위 기업 합산매출액은 2013년 863조원으로 고점을 찍은 뒤 4년 연속 매출이 전년 대비 감소했다. 2017년 835조원, 2018년 872조원으로 다시 성장하긴 했지만 5년 전인 2013년보다 1% 성장하는 수준에 그쳤다.

지속성장연구소는 “대기업을 중심으로 경제가 움직이는 경향이 강한 우리나라에서 2010년대부터 외형 성장이 둔화하거나 뒷걸음질 치고 있어 1980∼1990년대와 같은 호황을 기대하기 어려워졌다”고 지적했다.

35년간 업종별 부침 현상도 심했다. 1984년에는 매출 50위 중 14곳이 건설업체였으나, 2018년 5곳으로 줄었다. 섬유·식품업도 1980년대에는 5∼6개 업체가 상위 50위에 들 정도로 호황이었지만, 2018년에는 CJ제일제당 한 곳만 자리를 지켰다.

반면 전기·전자, 정보통신(IT), 자동차, 유통 등 업종은 성장세가 확연했다. 2018년 매출 50위권에 IT 업종이 12곳, 자동차 업체는 4곳으로 늘었다. 1980년대에는 이렇다 할 만한 유통업체가 없었으나 최근에는 50위권 중 10%가 이마트, 롯데쇼핑 등 유통업체들이다.

1984년부터 35년 연속 매출 50위에 꾸준히 오른 기업은 삼성물산(1984년 3위→2018년 13위), 현대건설(4위→27위), 삼성전자(8위→1위), LG전자(9위→7위), 대한항공(11위→19위), 대림산업(13위→29위), 현대자동차(15위→3위), LG화학(18위→10위) 등 8곳에 불과하다.

박세준 기자 3jun@segye.com",박세준,세계일보,2020-02-18
389,"톱텍, 139억원 규모 디스플레이 제조장비 공급계약 체결","[아시아경제 금보령 기자] 톱텍은 'Hefei Visionox Technology Co., Ltd.'와 139억267만2000원 규모의 디스플레이 제조장비 공급계약을 체결했다고 18일 공시했다.

계약금은 2018년 연결 기준 매출액 대비 4.5%에 해당한다. 계약 종료일은 11월12일이다.

금보령 기자 gold@asiae.co.kr",금보령,아시아경제,2020-02-18
390,"한국공항, 2020년 노사 한마음 안전 결의대회","한진그룹 계열사인 한국공항은 전일 인천국제공항 내 한국공항 지상조업운영센터에서 '2020년 노사 한마음 안전 결의대회'를 열었다고 18일 밝혔다.
이날 행사에는 유종석 한국공항 대표, 조상훈 한국공항노동조합 위원장, 서명호 민주한국공항지부 지부장과 협력사 관계자 등 250여명의 임직원이 참석해 무사고·무재해 목표 달성을 통한 안전 사업장 구축에 대한 결의를 다졌다.
이어, 최근 신종 코로나바이러스 감염증(코로나19) 사태로 경영환경이 어려워지고 있는 상황에서 노사가 합심해 안전 최우선 가치를 실현하고 위기를 슬기롭게 극복하자는 데 뜻을 모았다.
유 대표는 ""노사간 서로 존중하고 상생하는 기업문화를 만들어 가기 위해 함께 노력하겠다""며 ""아울러 임직원의 삶의 질 향상은 물론 직원 모두가 안전하고 건강하게 일할 수 있는 일터를 만드는데 최선을 다하겠다""고 말했다.
한국공항은 항공기 지상조업 서비스를 주력으로 하는 지상조업 전문회사다. 대한항공을 비롯한 50여 개 외국 항공사에 서비스를 제공한다. 한진제주퓨어워터, 물류장비 렌탈사업, 세탁사업, 제주민속촌박물관 운영 등 사업을 운영 중이다.
[디지털뉴스국 배윤경 기자]",배윤경,매일경제,2020-02-18
391,"[특징주] 한진칼, 김치훈씨 사퇴 소식에 약세"," 

한진칼이 장중 5% 가까이 하락세다.

18일 오후 12시 43분 현재 유가증권시장에서 한진칼은 전 거래일 대비 2400원(4.94%) 내린 4만6150원에 거래되고 있다.

조현아 전 대한항공 부사장 측이 사내이사 후보로 제안한 김치훈 전 한국공항 상무가 사퇴한 영향으로 풀이된다.

앞서 조 전 부사장과 KCGI, 반도건설로 구성된 주주연합은 지난 13일 한진칼 사내이사 후보로 김 전 상무를 추천했다. 그러나 김 전 상무는 이날 한진칼에 사퇴 의사를 밝혔다.

그는 한진칼 대표이사 앞으로 보낸 서한에서 ""3자연합이 주장하는 주주제안에 동의하지 않으며, 본인의 순수한 의도와 너무 다르게 일이 진행되고 있음을 유감스럽게 생각한다""고 밝힌 것으로 전해졌다.

주주연합 측은 이날 배포한 보도자료에서 ""김 후보자는 오늘 새벽 건강상의 이유로 업무를 수행할 수 없다고 알려왔다""며 ""이러한 일에 흔들림 없이 계속 한진그룹 경영정상화를 위해 최선의 노력을 다하겠다""고 밝혔다. 


 
안준호 기자 ajh@ajunews.com",안준호,아주경제,2020-02-18
392,"조현아 진영, “김치훈 한진칼 이사 후보 사퇴는 건강 문제 때문”","조현아 전 대한항공 부사장, KCGI, 반도건설이 새 경영진 후보로 내세웠던 김치훈 전 한국공항(005430)상무가 중도 사퇴한 것에 대해, 조현아 전 부사장 진영에서 ""건강상 문제 때문""이라는 해명을 내놓았다.


조 전 부사장, KCGI, 반도건설로 구성된 ‘한진그룹 정상화를 위한 주주연합(이하 주주연합)’은 18일 오후 ""김치훈 이사 후보자의 한진칼 이사직 사퇴는 건강상 이유 때문""이라고 발표했다. 주주연합은 ""김 이사 후보자는 오늘 새벽 본인이 심각한 건강상의 이유로 인해 업무를 수행할 수 없음을 알려왔다""고 설명했다. 주주연합은 ""김 이사 후보자에게 이런 일이 발생한 데에 대해 안타깝게 생각한다""고 덧붙였다.

김 전 상무는 이날 한진칼 대표이사 앞으로 보낸 서신을 통해 ""3자 연합(주주연합을 의미)이 주장하는 주주제안에 동의하지 않으며, 본인의 순수한 의도와 너무 다르게 일이 진행되고 있음을 유감스럽게 생각한다""며 3자 연합이 추천하는 사내이사 후보에서 사퇴하겠다고 밝혔다. 한진칼 대표이사는 조원태 한진회장과 석태수 한진칼 사장(전 대한항공 부회장)이다.",조귀동 기자,조선일보,2020-02-18
393,코스피 1% 넘게 하락…'원전' 관련주 상승세,,김민재/삼성증권,MBC,2020-02-18
394,대한항공 퍼스트클래스 공식 헤드폰으로 삼성 AKG N700 선정,"삼성전자 오디오 브랜드 AKG 노이즈캔슬링 헤드폰 N700이 대한항공 퍼스트클래스 전용 공식 헤드폰으로 선정됐다.

AKG N700은 노이즈캔슬링 성능, 장시간 사용에도 편안한 인체 공학적 디자인 등을 갖췄다. AKG N700에는 AKG의 첨단 마이크 기술이 집약된 노이즈 캔슬링 기능이 적용돼 있다. 주변 소음을 효과적으로 제거한다. 비행 중에도 음악에 온전히 집중할 수 있도록 해 준다.

헤드폰을 벗지 않고도 토크 쓰루(TALK THRU) 기능으로 간단한 대화가 가능하다. 사용 중 번거로움을 최소화할 수 있다. AKG N700은 인체공학적 디자인으로 장시간 비행에도 부담 없는 뛰어난 착용감을 갖췄다는 게 회사 측 설명이다.

90도 회전 가능한 폴더블 디자인과 자유로운 조절식 헤드 밴드로 언제 어디서나 편안하게 착용하고 간편하게 휴대할 수 있다. 고급스러운 알루미늄 외관과 부드러운 가죽 소재를 적용해 프리미엄 디자인을 구현했다.

삼성전자 한국총괄 정호진 CE 영업팀장은 “AKG N700은 장시간 비행 중에도 휴식과 음악에 온전히 집중할 수 있도록 설계된 제품”이라면서 “승객들이 퍼스트클래스 품격에 맞는 특별한 사운드를 경험하길 기대한다”고 말했다.

박소라기자 srpark@etnews.com",박소라,전자신문,2020-02-18
395,35년 연속 매출 상위 50위 기업 삼성전자 등 8곳에 불과,"2010년대 들어 기업 매출 성장 둔화하거나 감소



35년 연속으로 매출 상위 50위 안에 오른 대기업은 삼성전자, LG전자 등 8곳에 불과했으며 2010년대 들어 대기업들의 매출 성장이 둔화하거나 감소한 것으로 조사됐다.



조직개발 전문업체 지속성장연구소는 기업분석 전문 한국CXO연구소에 의뢰해 1984∼2018년 상장사 매출 상위 50대 기업 추이를 분석했더니 이 같은 결과가 나왔다고 18일 밝혔다.



조사는 상장사 가운데 금융업을 제외한 제조·서비스 업종의 연도별 개별·별도 재무제표 기준 매출을 토대로 이뤄졌다. SK하이닉스처럼 중간에 주인이 바뀐 곳은 제외됐다. 조사 결과에 따르면 1984년 국내 매출 상위 50위에 포함된 기업들의 총매출액은 34조 원이었다. 지난 2018년 매출액은 872조 원으로 외형이 1984년 대비 25.4배 성장했다.



50위 기업들의 합산 매출액은 1991년 101조 원으로 처음 100조 원대로 진입한 뒤 1995년 207조 원, 1998년 332조 원, 2004년 413조 원, 2008년 626조 원, 2010년 752조 원, 2011년 801조 원 등 꾸준히 성장했으나 2011년을 기점으로 성장세가 꺾였다. 2013년 863조 원으로 고점을 찍은 후에는 4년 연속 매출이 전년 대비 감소했고 2017년 835조 원, 2018년 872조 원 등으로 다시 성장세로 돌아섰지만 성장 폭은 미미했다.



1984년 매출 50위에 이름을 올렸던 기업 중 70%인 35곳이 2018년 순위 밖으로 밀려나거나 아예 주인이 바뀐 것으로 나타났다. 1984년부터 35년 연속 매출 50위에 꾸준히 오른 기업은 △삼성물산(1984년 3위→2018년 13위) △현대건설(4위→27위) △삼성전자(8위→1위) △LG전자(9위→7위) △대한항공(11위→19위) △대림산업(13위→29위) △현대자동차(15위→3위) △LG화학(18위→10위) 등 8곳에 불과하다. 삼성전자는 1984년 매출 1조3000억 원에서 2018년 170조3000억 원으로 120배 넘게 성장하고 2002년부터 1위 자리를 확고하게 지키고 있다.



유회경 기자",유회경,문화일보,2020-02-18
396,톱텍 수주공시 - 디스플레이 제조장비 139억원 (매출액대비 4.5%) 예외,,,한국경제,2020-02-18
